person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,probability_of_default_xgb (%),predicted_status_xgb,real_status (Target),segmento_riesgo_IA
27,34000,OWN,1.0,EDUCATION,B,16750,10.59,0,0.49,N,6,0.8277707,0,0,Riesgo Bajo
22,42000,RENT,5.0,DEBTCONSOLIDATION,A,17000,7.66,1,0.4,N,4,99.20187,1,1,Riesgo Alto
24,74900,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3500,6.39,0,0.05,N,3,10.87971,0,0,Riesgo Bajo
24,52000,RENT,5.0,HOMEIMPROVEMENT,B,10000,11.99,0,0.19,N,4,41.161064,0,0,Riesgo Medio
21,53000,OWN,5.0,MEDICAL,A,3000,7.51,0,0.06,N,4,0.54976577,0,0,Riesgo Bajo
31,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,10.99,1,0.06,N,7,30.801842,0,1,Riesgo Medio
22,72204,RENT,2.0,PERSONAL,C,6700,13.47,0,0.09,N,3,20.889849,0,0,Riesgo Medio
36,50000,RENT,6.0,VENTURE,C,7200,13.98,0,0.14,N,17,16.427399,0,0,Riesgo Bajo
24,30000,RENT,4.0,DEBTCONSOLIDATION,D,10000,10.99,1,0.33,Y,3,99.55037,1,1,Riesgo Alto
22,30000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.54,1,0.17,N,4,98.74179,1,1,Riesgo Alto
21,23040,RENT,0.0,HOMEIMPROVEMENT,A,6000,7.9,1,0.26,N,2,93.60534,1,1,Riesgo Alto
28,49861,RENT,2.0,MEDICAL,C,25000,13.11,1,0.5,Y,7,99.50141,1,1,Riesgo Alto
23,92004,RENT,2.0,DEBTCONSOLIDATION,B,8000,11.49,0,0.09,N,4,17.421007,0,0,Riesgo Bajo
29,144000,MORTGAGE,13.0,VENTURE,A,16000,6.62,0,0.11,N,6,0.31719953,0,0,Riesgo Bajo
22,31356,MORTGAGE,6.0,DEBTCONSOLIDATION,D,11225,10.99,1,0.36,Y,2,82.531006,1,1,Riesgo Alto
25,46800,MORTGAGE,0.0,MEDICAL,A,6000,5.42,1,0.13,N,4,14.648293,0,1,Riesgo Bajo
35,42300,RENT,3.0,PERSONAL,C,5500,13.06,0,0.13,N,8,28.746641,0,0,Riesgo Medio
53,88000,RENT,0.0,EDUCATION,A,5000,8.49,0,0.06,N,25,44.396812,0,0,Riesgo Medio
24,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,14000,10.99,0,0.23,N,2,14.174801,0,0,Riesgo Bajo
26,56000,RENT,1.0,PERSONAL,A,5100,8.0,0,0.09,N,4,18.290121,0,0,Riesgo Bajo
24,100800,MORTGAGE,8.0,MEDICAL,B,10800,10.75,0,0.11,N,4,10.615225,0,0,Riesgo Bajo
25,47000,RENT,8.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.18,N,4,26.17631,0,0,Riesgo Medio
24,50000,RENT,8.0,MEDICAL,E,15850,16.35,1,0.32,Y,3,99.306366,1,1,Riesgo Alto
22,64999,MORTGAGE,6.0,VENTURE,D,2500,14.61,0,0.04,N,2,39.48038,0,0,Riesgo Medio
22,26400,RENT,6.0,EDUCATION,B,1500,11.11,0,0.06,N,3,28.311646,0,0,Riesgo Medio
23,44500,MORTGAGE,4.0,EDUCATION,B,9250,9.62,0,0.21,N,3,21.120398,0,0,Riesgo Medio
24,42000,RENT,0.0,MEDICAL,A,12000,7.66,0,0.29,N,2,15.500255,0,0,Riesgo Bajo
30,135000,RENT,4.0,VENTURE,D,25000,15.21,0,0.19,N,9,43.515488,0,0,Riesgo Medio
25,90000,MORTGAGE,5.0,VENTURE,C,10000,12.61,0,0.11,Y,3,15.802993,0,0,Riesgo Bajo
22,40000,RENT,0.0,VENTURE,A,6000,7.66,0,0.15,N,2,0.7299491,0,0,Riesgo Bajo
22,46000,RENT,4.0,EDUCATION,A,5000,7.88,0,0.11,N,2,12.396098,0,0,Riesgo Bajo
22,42996,RENT,3.0,EDUCATION,C,4000,10.99,0,0.09,N,4,20.355263,0,0,Riesgo Medio
36,51996,MORTGAGE,8.0,MEDICAL,B,7500,10.51,0,0.14,N,15,26.559376,0,0,Riesgo Medio
34,42000,MORTGAGE,18.0,MEDICAL,A,2000,5.79,0,0.05,N,7,26.232573,0,0,Riesgo Medio
25,48000,RENT,3.0,PERSONAL,A,5000,9.63,0,0.1,N,3,22.851137,0,0,Riesgo Medio
23,75638,RENT,2.0,PERSONAL,A,8000,5.99,0,0.11,N,4,5.304104,0,0,Riesgo Bajo
32,60000,RENT,16.0,MEDICAL,A,5000,7.29,0,0.08,N,9,5.9182067,0,0,Riesgo Bajo
33,36000,RENT,9.0,PERSONAL,A,12000,7.29,1,0.33,N,6,98.65306,1,1,Riesgo Alto
37,43000,RENT,1.0,VENTURE,C,4200,13.49,0,0.1,Y,14,27.716818,0,0,Riesgo Medio
22,37000,RENT,6.0,DEBTCONSOLIDATION,B,3000,11.11,1,0.08,N,2,33.821518,0,1,Riesgo Medio
31,120000,MORTGAGE,9.0,VENTURE,A,9000,8.94,0,0.07,N,6,0.6033774,0,0,Riesgo Bajo
25,73163,MORTGAGE,9.0,VENTURE,E,25000,16.45,0,0.34,N,3,74.21222,1,0,Riesgo Alto
28,40000,RENT,0.0,DEBTCONSOLIDATION,E,12000,15.57,1,0.3,N,7,96.235,1,1,Riesgo Alto
24,73000,MORTGAGE,9.0,EDUCATION,E,25000,16.32,1,0.34,N,2,26.390657,0,1,Riesgo Medio
30,54000,MORTGAGE,5.0,EDUCATION,A,5000,7.88,0,0.09,N,5,23.139486,0,0,Riesgo Medio
22,60000,OWN,0.0,VENTURE,A,13250,7.9,0,0.22,N,3,0.03794148,0,0,Riesgo Bajo
31,93900,MORTGAGE,13.0,VENTURE,F,24000,16.08,1,0.26,Y,6,47.598667,0,1,Riesgo Medio
29,52000,RENT,9.0,PERSONAL,A,10000,8.0,0,0.19,N,8,21.527533,0,0,Riesgo Medio
32,50000,RENT,0.0,VENTURE,B,4675,10.0,0,0.09,N,7,0.58501077,0,0,Riesgo Bajo
22,106000,MORTGAGE,6.0,VENTURE,A,35000,10.99,0,0.33,N,2,11.292311,0,0,Riesgo Bajo
29,92000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,11200,10.99,0,0.12,N,5,12.118372,0,0,Riesgo Bajo
24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.42,0,0.26,N,4,63.62257,1,0,Riesgo Alto
27,59578,RENT,11.0,HOMEIMPROVEMENT,D,6000,14.59,0,0.1,Y,7,82.575195,1,0,Riesgo Alto
25,80004,RENT,9.0,HOMEIMPROVEMENT,C,20000,14.26,0,0.25,Y,4,31.489399,0,0,Riesgo Medio
41,71000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.17,N,15,13.56695,0,0,Riesgo Bajo
32,703800,RENT,14.0,MEDICAL,D,12000,15.33,1,0.01,Y,9,94.11925,1,1,Riesgo Alto
26,30000,MORTGAGE,10.0,VENTURE,A,6500,6.62,0,0.22,N,3,3.7156527,0,0,Riesgo Bajo
23,54000,RENT,7.0,MEDICAL,C,15000,15.27,1,0.28,N,2,74.29279,1,1,Riesgo Alto
36,42000,RENT,2.0,VENTURE,B,2000,11.14,0,0.05,N,11,1.5371728,0,0,Riesgo Bajo
21,15996,RENT,3.0,MEDICAL,D,4800,15.37,1,0.3,Y,3,99.63235,1,1,Riesgo Alto
26,110000,MORTGAGE,0.0,VENTURE,A,15600,6.17,0,0.14,N,4,0.24597451,0,0,Riesgo Bajo
28,42240,OWN,2.0,MEDICAL,B,12000,11.86,0,0.28,N,6,0.27189648,0,0,Riesgo Bajo
28,63000,RENT,1.0,EDUCATION,C,11200,12.99,0,0.18,Y,7,22.933153,0,0,Riesgo Medio
24,65000,RENT,1.0,MEDICAL,B,6400,9.99,0,0.1,N,3,11.882646,0,0,Riesgo Bajo
26,86000,MORTGAGE,10.0,VENTURE,B,5000,11.12,0,0.06,N,2,1.0510389,0,0,Riesgo Bajo
30,110000,MORTGAGE,12.0,MEDICAL,B,5000,10.99,0,0.05,N,10,15.707822,0,0,Riesgo Bajo
24,91700,RENT,1.0,EDUCATION,B,6500,9.88,0,0.07,N,3,11.631384,0,0,Riesgo Bajo
30,93000,MORTGAGE,14.0,MEDICAL,B,22500,11.83,0,0.24,N,9,24.22237,0,0,Riesgo Medio
26,45000,RENT,3.0,EDUCATION,A,6000,5.79,0,0.13,N,2,12.6850815,0,0,Riesgo Bajo
33,60000,MORTGAGE,2.0,EDUCATION,B,2500,10.83,0,0.04,N,8,17.221052,0,0,Riesgo Bajo
29,45600,MORTGAGE,9.0,MEDICAL,A,2000,7.88,0,0.04,N,8,21.440136,0,0,Riesgo Medio
26,54000,MORTGAGE,3.0,MEDICAL,A,5000,5.79,0,0.09,N,3,18.832705,0,0,Riesgo Bajo
28,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15600,6.03,0,0.21,N,9,12.942916,0,0,Riesgo Bajo
22,71000,RENT,3.0,MEDICAL,A,10000,7.29,0,0.14,N,2,6.7380676,0,0,Riesgo Bajo
29,92000,MORTGAGE,2.0,EDUCATION,E,25000,19.42,0,0.27,N,8,73.54417,1,0,Riesgo Alto
29,43108,RENT,7.0,VENTURE,A,7200,6.03,0,0.17,N,7,1.0079318,0,0,Riesgo Bajo
29,37100,MORTGAGE,9.0,PERSONAL,E,3000,16.82,0,0.08,N,7,63.546246,1,0,Riesgo Alto
25,55315,RENT,3.0,EDUCATION,B,15000,10.74,0,0.27,N,2,26.818327,0,0,Riesgo Medio
26,24000,RENT,0.0,VENTURE,A,5000,8.9,0,0.21,N,2,2.7600467,0,0,Riesgo Bajo
23,52250,MORTGAGE,2.0,VENTURE,C,4750,13.35,0,0.09,Y,4,27.365875,0,0,Riesgo Medio
31,112000,RENT,1.0,VENTURE,A,18500,7.51,0,0.17,N,7,0.756594,0,0,Riesgo Bajo
23,75000,MORTGAGE,7.0,VENTURE,B,17000,11.12,0,0.23,N,2,0.93235064,0,0,Riesgo Bajo
25,130000,MORTGAGE,9.0,EDUCATION,B,15000,11.14,0,0.12,N,3,10.194043,0,0,Riesgo Bajo
23,50000,MORTGAGE,0.0,VENTURE,A,6100,10.99,0,0.12,N,4,4.321186,0,0,Riesgo Bajo
27,107000,MORTGAGE,2.0,EDUCATION,A,10800,9.63,0,0.1,N,5,8.047293,0,0,Riesgo Bajo
28,100000,MORTGAGE,13.0,PERSONAL,A,13000,8.59,0,0.13,N,9,7.7968893,0,0,Riesgo Bajo
32,60000,RENT,3.0,HOMEIMPROVEMENT,B,4000,10.99,0,0.07,N,10,15.900498,0,0,Riesgo Bajo
32,45000,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.36,0,0.11,N,5,17.844763,0,0,Riesgo Bajo
27,120000,OWN,11.0,MEDICAL,B,4800,10.99,0,0.04,N,10,0.34582233,0,0,Riesgo Bajo
23,124800,MORTGAGE,4.0,MEDICAL,B,28000,10.99,0,0.22,N,2,19.095655,0,0,Riesgo Bajo
24,55000,RENT,5.0,VENTURE,A,9500,9.63,0,0.17,N,4,0.86032933,0,0,Riesgo Bajo
28,37152,RENT,12.0,EDUCATION,D,2300,13.17,0,0.06,N,7,49.653194,0,0,Riesgo Medio
32,112445,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,5.42,0,0.05,N,10,1.5734378,0,0,Riesgo Bajo
24,133000,RENT,5.0,EDUCATION,B,17400,11.71,0,0.13,N,4,10.664172,0,0,Riesgo Bajo
25,80000,OWN,3.0,EDUCATION,C,10000,14.72,0,0.13,Y,3,0.10454864,0,0,Riesgo Bajo
28,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,15000,15.99,0,0.33,Y,8,74.5989,1,0,Riesgo Alto
23,56000,RENT,7.0,DEBTCONSOLIDATION,C,3500,10.99,0,0.06,Y,3,36.61818,0,0,Riesgo Medio
23,40000,MORTGAGE,7.0,PERSONAL,B,4000,10.99,0,0.1,N,4,21.697632,0,0,Riesgo Medio
29,112992,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8000,7.49,0,0.07,N,8,6.898477,0,0,Riesgo Bajo
24,42000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3500,8.94,1,0.08,N,3,22.925905,0,1,Riesgo Medio
25,40000,RENT,9.0,EDUCATION,A,2400,5.42,0,0.06,N,3,13.324733,0,0,Riesgo Bajo
23,42806,MORTGAGE,7.0,EDUCATION,A,1000,7.51,0,0.02,N,2,15.006738,0,0,Riesgo Bajo
23,50000,MORTGAGE,3.0,PERSONAL,A,6000,6.92,0,0.12,N,2,5.977311,0,0,Riesgo Bajo
22,53000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.39,0,0.08,N,2,23.138123,0,0,Riesgo Medio
23,47000,MORTGAGE,8.0,VENTURE,A,7500,7.51,0,0.16,N,4,0.99179447,0,0,Riesgo Bajo
27,50000,RENT,0.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.16,N,9,16.09943,0,0,Riesgo Bajo
25,33000,RENT,9.0,MEDICAL,A,3200,5.42,0,0.1,N,4,28.9233,0,0,Riesgo Medio
25,63000,MORTGAGE,9.0,EDUCATION,B,25000,11.49,0,0.4,N,2,31.625675,0,0,Riesgo Medio
22,54000,MORTGAGE,5.0,EDUCATION,C,12000,12.23,0,0.22,Y,3,28.429323,0,0,Riesgo Medio
38,74237,MORTGAGE,4.0,PERSONAL,C,18000,14.35,0,0.24,Y,15,43.359776,0,0,Riesgo Medio
33,21000,OWN,1.0,HOMEIMPROVEMENT,B,7750,11.83,0,0.37,N,7,0.5697354,0,0,Riesgo Bajo
22,70000,MORTGAGE,4.0,VENTURE,B,13750,10.75,0,0.2,N,3,0.5823028,0,0,Riesgo Bajo
32,38052,RENT,16.0,VENTURE,B,3000,11.49,0,0.08,N,6,1.5727577,0,0,Riesgo Bajo
27,23000,RENT,4.0,MEDICAL,A,6000,8.9,0,0.26,N,6,17.977634,0,0,Riesgo Bajo
21,36662,OWN,4.0,VENTURE,B,18000,10.25,0,0.49,N,4,0.049389746,0,0,Riesgo Bajo
30,60000,MORTGAGE,5.0,VENTURE,A,4000,6.99,0,0.07,N,7,0.33833975,0,0,Riesgo Bajo
25,30000,RENT,0.0,VENTURE,D,14500,14.42,1,0.48,N,4,99.68708,1,1,Riesgo Alto
29,60000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.17,N,5,9.483659,0,0,Riesgo Bajo
25,63000,RENT,9.0,HOMEIMPROVEMENT,B,5000,10.74,0,0.08,N,3,29.25112,0,0,Riesgo Medio
23,68500,MORTGAGE,7.0,PERSONAL,D,9800,14.84,1,0.14,N,2,56.90431,1,1,Riesgo Alto
34,75000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8400,10.99,0,0.11,Y,8,17.21823,0,0,Riesgo Bajo
31,77000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000,14.65,0,0.13,N,6,55.234318,1,0,Riesgo Alto
23,13000,RENT,3.0,HOMEIMPROVEMENT,D,2800,15.21,1,0.22,N,2,99.6135,1,1,Riesgo Alto
22,41000,MORTGAGE,0.0,EDUCATION,B,6000,11.86,0,0.15,N,2,16.855587,0,0,Riesgo Bajo
38,110000,MORTGAGE,5.0,PERSONAL,B,16000,11.99,0,0.15,N,17,13.729656,0,0,Riesgo Bajo
27,12240,RENT,0.0,VENTURE,B,3250,10.36,1,0.27,N,9,99.00797,1,1,Riesgo Alto
28,72000,MORTGAGE,1.0,EDUCATION,D,6000,15.37,0,0.08,Y,10,53.979362,1,0,Riesgo Alto
22,38000,MORTGAGE,6.0,MEDICAL,A,4000,6.76,0,0.11,N,2,9.967662,0,0,Riesgo Bajo
24,70000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,4800,11.36,0,0.07,N,2,24.757723,0,0,Riesgo Medio
22,21000,RENT,0.0,EDUCATION,C,2000,14.22,0,0.1,Y,3,22.392971,0,0,Riesgo Medio
29,18000,RENT,3.0,VENTURE,B,1700,11.12,0,0.09,N,8,36.239452,0,0,Riesgo Medio
25,26400,MORTGAGE,1.0,HOMEIMPROVEMENT,A,7500,8.9,0,0.28,N,3,65.45013,1,0,Riesgo Alto
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,15.673937,0,0,Riesgo Bajo
24,41004,RENT,8.0,EDUCATION,A,6000,7.68,0,0.15,N,4,17.970533,0,0,Riesgo Bajo
24,53004,MORTGAGE,6.0,VENTURE,B,21000,10.65,0,0.4,N,4,3.916459,0,0,Riesgo Bajo
28,60000,RENT,12.0,HOMEIMPROVEMENT,D,5000,15.7,0,0.08,Y,7,64.6053,1,0,Riesgo Alto
23,110000,RENT,6.0,EDUCATION,C,3000,14.22,0,0.03,N,3,12.011433,0,0,Riesgo Bajo
22,32644,MORTGAGE,6.0,VENTURE,E,13750,16.45,1,0.42,Y,4,79.75695,1,1,Riesgo Alto
22,59000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6400,10.99,0,0.11,N,4,43.189808,0,0,Riesgo Medio
23,62000,RENT,3.0,EDUCATION,A,7200,7.9,1,0.12,N,3,8.331754,0,1,Riesgo Bajo
28,123000,MORTGAGE,0.0,PERSONAL,A,10000,7.14,1,0.08,N,6,5.578046,0,1,Riesgo Bajo
26,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5400,13.04,0,0.07,Y,3,29.648521,0,0,Riesgo Medio
28,61838,MORTGAGE,12.0,EDUCATION,A,10675,7.49,0,0.17,N,7,13.844946,0,0,Riesgo Bajo
25,45000,RENT,4.0,DEBTCONSOLIDATION,C,15000,10.99,1,0.33,N,3,98.82883,1,1,Riesgo Alto
27,98000,RENT,3.0,VENTURE,C,5000,13.98,0,0.05,Y,6,20.734295,0,0,Riesgo Medio
33,12000,RENT,0.0,MEDICAL,B,1500,11.83,0,0.13,N,6,62.924927,1,0,Riesgo Alto
28,91000,OWN,11.0,VENTURE,A,7000,6.99,0,0.08,N,6,0.022586254,0,0,Riesgo Bajo
25,47000,RENT,6.0,VENTURE,B,6000,11.71,0,0.13,N,2,1.480594,0,0,Riesgo Bajo
44,73500,OWN,2.0,VENTURE,B,20000,12.18,0,0.27,N,17,0.072873235,0,0,Riesgo Bajo
28,48500,RENT,4.0,PERSONAL,C,15000,12.87,1,0.31,Y,8,98.72292,1,1,Riesgo Alto
34,25800,OWN,18.0,EDUCATION,A,10000,8.94,0,0.39,N,9,0.23552725,0,0,Riesgo Bajo
25,30000,RENT,4.0,MEDICAL,A,10000,7.51,1,0.33,N,3,98.89833,1,1,Riesgo Alto
23,85000,RENT,0.0,MEDICAL,A,20000,7.49,0,0.24,N,2,17.926008,0,0,Riesgo Bajo
22,40000,MORTGAGE,5.0,MEDICAL,B,8000,10.74,0,0.2,N,3,17.93374,0,0,Riesgo Bajo
24,48000,RENT,5.0,PERSONAL,A,18000,6.54,1,0.38,N,2,98.7398,1,1,Riesgo Alto
33,39504,MORTGAGE,17.0,PERSONAL,A,3000,7.37,0,0.08,N,9,19.794222,0,0,Riesgo Bajo
34,119000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,6000,10.99,0,0.05,N,10,16.216824,0,0,Riesgo Bajo
30,49000,OWN,3.0,MEDICAL,A,3500,6.99,0,0.07,N,5,0.40322483,0,0,Riesgo Bajo
22,59000,MORTGAGE,1.0,MEDICAL,A,15000,5.99,0,0.25,N,3,12.651081,0,0,Riesgo Bajo
22,45000,RENT,1.0,VENTURE,E,10000,10.99,1,0.22,N,2,16.371819,0,1,Riesgo Bajo
25,60000,RENT,1.0,EDUCATION,A,10000,10.99,0,0.17,N,4,13.527653,0,0,Riesgo Bajo
29,32108,RENT,4.0,VENTURE,E,2500,15.68,1,0.08,Y,5,72.483154,1,1,Riesgo Alto
38,9732,RENT,9.0,EDUCATION,A,2200,9.63,1,0.23,N,17,98.796844,1,1,Riesgo Alto
44,98000,RENT,19.0,HOMEIMPROVEMENT,C,5000,15.96,0,0.05,Y,13,14.294595,0,0,Riesgo Bajo
23,58650,RENT,7.0,MEDICAL,D,10800,16.29,1,0.16,N,3,96.32308,1,1,Riesgo Alto
29,129996,MORTGAGE,0.0,EDUCATION,E,30000,18.79,0,0.23,N,8,64.85461,1,0,Riesgo Alto
23,80000,MORTGAGE,1.0,EDUCATION,B,15000,9.88,0,0.19,N,4,5.943834,0,0,Riesgo Bajo
29,70000,RENT,3.0,HOMEIMPROVEMENT,C,5600,14.27,0,0.08,Y,6,34.116596,0,0,Riesgo Medio
24,74000,RENT,2.0,MEDICAL,A,5000,10.99,0,0.07,N,4,27.006344,0,0,Riesgo Medio
30,41000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,10000,12.73,0,0.24,Y,10,41.39421,0,0,Riesgo Medio
23,75000,MORTGAGE,2.0,VENTURE,E,19600,15.13,0,0.26,N,3,45.09172,0,0,Riesgo Medio
23,51600,MORTGAGE,4.0,EDUCATION,B,7200,10.65,0,0.14,N,3,16.44264,0,0,Riesgo Bajo
29,72500,RENT,1.0,PERSONAL,A,7000,7.29,0,0.1,N,5,6.9896193,0,0,Riesgo Bajo
24,100000,MORTGAGE,2.0,EDUCATION,B,7700,10.74,0,0.08,N,2,12.076781,0,0,Riesgo Bajo
23,80000,MORTGAGE,7.0,EDUCATION,B,17000,12.21,0,0.21,N,2,7.740999,0,0,Riesgo Bajo
24,96216,MORTGAGE,5.0,VENTURE,A,14400,7.88,0,0.15,N,4,0.32853416,0,0,Riesgo Bajo
22,45000,MORTGAGE,6.0,PERSONAL,A,5000,6.99,0,0.11,N,3,12.321804,0,0,Riesgo Bajo
30,64800,MORTGAGE,7.0,EDUCATION,B,5600,10.99,0,0.09,N,8,25.696833,0,0,Riesgo Medio
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,99.80293,1,1,Riesgo Alto
25,123000,RENT,0.0,EDUCATION,A,12000,9.63,0,0.1,N,2,11.325698,0,0,Riesgo Bajo
22,36000,MORTGAGE,3.0,EDUCATION,A,5250,10.99,0,0.15,N,4,19.78564,0,0,Riesgo Bajo
24,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6300,14.65,1,0.12,Y,2,62.10854,1,1,Riesgo Alto
30,38400,RENT,2.0,PERSONAL,B,9800,11.48,0,0.26,N,5,26.340368,0,0,Riesgo Medio
26,96000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,20000,16.7,0,0.21,N,4,38.520607,0,0,Riesgo Medio
45,36000,RENT,1.0,VENTURE,C,4300,10.91,0,0.12,Y,17,6.2342505,0,0,Riesgo Bajo
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3950,10.65,0,0.07,N,4,15.8654375,0,0,Riesgo Bajo
27,30000,RENT,2.0,VENTURE,B,4200,12.53,0,0.14,N,10,6.5749297,0,0,Riesgo Bajo
28,42000,RENT,5.0,PERSONAL,B,4800,12.42,0,0.11,N,9,31.614288,0,0,Riesgo Medio
21,38000,RENT,5.0,EDUCATION,B,12000,10.37,1,0.32,N,4,97.32407,1,1,Riesgo Alto
22,64000,MORTGAGE,6.0,VENTURE,C,15000,13.23,0,0.23,Y,3,27.378242,0,0,Riesgo Medio
22,120000,MORTGAGE,3.0,VENTURE,C,5000,14.79,0,0.04,Y,3,13.630009,0,0,Riesgo Bajo
26,35000,RENT,0.0,DEBTCONSOLIDATION,A,4800,8.9,0,0.14,N,2,14.542678,0,0,Riesgo Bajo
25,82000,MORTGAGE,7.0,PERSONAL,C,7500,12.72,0,0.09,N,4,20.156422,0,0,Riesgo Medio
23,14400,RENT,1.0,EDUCATION,B,4750,11.11,1,0.33,N,2,99.79066,1,1,Riesgo Alto
25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.13,N,3,26.297035,0,0,Riesgo Medio
28,72800,RENT,12.0,HOMEIMPROVEMENT,B,9425,11.49,0,0.13,N,8,24.069838,0,0,Riesgo Medio
27,73660,RENT,4.0,HOMEIMPROVEMENT,E,12000,14.18,0,0.16,N,7,55.342438,1,0,Riesgo Alto
27,150000,MORTGAGE,11.0,PERSONAL,A,9000,9.63,0,0.06,N,10,10.606487,0,0,Riesgo Bajo
28,54989,RENT,1.0,HOMEIMPROVEMENT,B,9000,10.99,1,0.16,N,8,35.067924,0,1,Riesgo Medio
23,31920,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.0,0,0.16,N,3,39.517742,0,0,Riesgo Medio
37,33600,RENT,3.0,PERSONAL,B,8000,10.99,0,0.24,N,17,42.596455,0,0,Riesgo Medio
26,150000,MORTGAGE,1.0,PERSONAL,B,6000,10.74,0,0.04,N,2,10.931926,0,0,Riesgo Bajo
29,60000,MORTGAGE,3.0,MEDICAL,A,10000,10.99,0,0.17,N,9,13.887506,0,0,Riesgo Bajo
25,89000,MORTGAGE,9.0,MEDICAL,A,14000,7.49,0,0.16,N,2,11.829205,0,0,Riesgo Bajo
36,34000,MORTGAGE,2.0,VENTURE,B,5000,10.65,0,0.15,N,11,5.158816,0,0,Riesgo Bajo
27,70000,MORTGAGE,11.0,PERSONAL,A,5600,5.42,0,0.08,N,7,9.490132,0,0,Riesgo Bajo
33,42000,MORTGAGE,5.0,EDUCATION,A,9000,5.79,0,0.21,N,5,11.307938,0,0,Riesgo Bajo
44,37000,RENT,0.0,MEDICAL,C,3500,12.87,0,0.09,Y,13,31.791862,0,0,Riesgo Medio
24,96000,MORTGAGE,6.0,VENTURE,A,12000,5.42,0,0.13,N,4,0.22522298,0,0,Riesgo Bajo
30,200000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,21600,13.11,0,0.11,N,8,20.070866,0,0,Riesgo Medio
22,36000,MORTGAGE,6.0,PERSONAL,A,18500,7.9,0,0.51,N,4,33.91688,0,0,Riesgo Medio
27,200000,MORTGAGE,6.0,EDUCATION,A,10000,7.51,0,0.05,N,10,5.0732894,0,0,Riesgo Bajo
22,45000,RENT,6.0,MEDICAL,B,11000,9.88,0,0.24,N,2,21.48833,0,0,Riesgo Medio
21,68000,RENT,3.0,PERSONAL,C,3000,11.78,0,0.04,N,2,26.8269,0,0,Riesgo Medio
22,64000,RENT,7.0,VENTURE,D,13000,14.11,0,0.2,N,3,54.906296,1,0,Riesgo Alto
26,59000,RENT,1.0,HOMEIMPROVEMENT,D,12000,10.99,1,0.2,N,4,87.50822,1,1,Riesgo Alto
22,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,8100,13.11,0,0.12,N,4,17.6946,0,0,Riesgo Bajo
50,50000,RENT,7.0,HOMEIMPROVEMENT,C,7500,10.99,0,0.15,Y,16,16.97947,0,0,Riesgo Bajo
29,44720,RENT,6.0,EDUCATION,B,7500,10.99,0,0.17,N,5,38.581085,0,0,Riesgo Medio
33,26688,MORTGAGE,6.0,EDUCATION,B,5000,10.59,0,0.19,N,10,29.227135,0,0,Riesgo Medio
33,41196,OWN,0.0,VENTURE,C,3300,12.99,0,0.08,N,7,0.38794538,0,0,Riesgo Bajo
21,30000,RENT,5.0,PERSONAL,B,10000,11.99,1,0.33,N,3,99.30427,1,1,Riesgo Alto
42,100000,MORTGAGE,16.0,DEBTCONSOLIDATION,C,4800,13.47,0,0.05,Y,13,19.014492,0,0,Riesgo Bajo
26,58000,RENT,0.0,HOMEIMPROVEMENT,B,20000,10.25,1,0.34,N,4,99.00944,1,1,Riesgo Alto
34,75000,RENT,4.0,DEBTCONSOLIDATION,B,14000,12.69,0,0.19,N,7,16.37347,0,0,Riesgo Bajo
